Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,ASIN/ISBN (Product Code),Category,Survey ResponseID,Total Value
2019-12-21,48.03,1.0,CT,"KidKraft Reversible Wooden Activity Table with Board with 195 Building Bricks – Gray & Natural, Gift for Ages 3+",B00MNQPRK2,TABLE,R_2dvk9UuFSRtf7aJ,48.03
2019-02-11,74.99,1.0,CT,"Lifetime 80568 48"" x 30"" Wide Folding Utility Table",B0717457ZM,TABLE,R_32Mm71oAJq2K9XK,74.99
2018-10-28,50.13,1.0,CT,"Monarch Specialties Accent End Side Lamp Table with Shelf, 24"" x 12"" x 22"", Dark Taupe",B00QUEAMSU,TABLE,R_3rUnUmjbfgYFmMs,50.13
2021-03-08,15.99,1.0,CT,"REDCAMP Collapsible Lantern Stand for Camping, 65/72in Adjustable Heights Lightweight Aluminum Alloy Outdoor Lantern Pole Hanger with Stake End, Blue Red Black",B08C1YKG5M,TABLE,R_Uit4G2WjoT7WM6d,15.99
2020-09-25,52.99,1.0,CT,"SONGMICS Nightstand, Industrial Bedside Table with 2 Fabric Drawers, Storage Shelves, Labels, Wooden Top, Metal Frame, Rustic Brown + Black",B07Y1LJS7Z,TABLE,R_1otq0g5FLSi9hVw,52.99
2020-09-14,57.82,1.0,CT,"Sauder North Avenue Coffee Table, Charter Oak finish, L: 31.50"" x W: 20.00"" x H: 16.54""",B01K6PLW4Q,TABLE,R_42fN4pXuhiJfTCp,57.82
2019-11-18,121.22,2.0,CT,"Signature Design by Ashley Shawnalore Farmhouse Solid Pine Wood End Table, Weatherworn White Finish",B07BYVSC4K,TABLE,R_3PKSsK5msA6hRyC,242.44
2020-08-14,67.35,1.0,CT,"Tvilum Diana 1 Drawer Nightstand, White/Oak Structure",B01M4O5EM8,TABLE,R_2pWwhBj1ZE9iNrB,67.35
2018-07-05,99.98,1.0,CT,UTEX 2 in 1 Kids Construction Play Table with Storage Drawers and Built in Plate (White),B071VT46V5,TABLE,R_3Ebh099lpNz7iC2,99.98
2020-07-16,18.99,1.0,CT,"Artisan Flair AF6090-001 Sunflower Indoor Outdoor Vinyl Tablecloth Oblong(Rectangle)-60"" x 90""",B077SLPDR1,TABLECLOTH,R_32Mm71oAJq2K9XK,18.99
2020-11-05,8.41,4.0,CT,Beistle Fall Leaf Tablecover,B0061WLM0I,TABLECLOTH,R_32Mm71oAJq2K9XK,33.64
2020-11-05,12.99,1.0,CT,"Creative Converting Pumpkin Spice Orange Plastic Tablecloths, 3 ct",B07MJHDWNM,TABLECLOTH,R_32Mm71oAJq2K9XK,12.99
2022-10-01,9.99,1.0,CT,"Obstal Clear Plastic Tablecloth 54 x 78 Inch, 100% Waterproof Oil-Proof Spill-Proof Vinyl PVC Table Cloth, Wipeable Rectangle Tablecloth Protector for Dining Table, Outdoor and Indoor Uses, Clear",B08XYQLCY4,TABLECLOTH,R_25thHabUddjXGzt,9.99
